619	رئيس الوزراء جابر مبارك: إسقاط«الفوائد»غير مجد.. ولا عادل❗ اقول: عادل ولامحمد❗ زين ماقلت بعد هالمره والله مابيدي شي كلموا ألي فوق😒	1
620	#عباس_كامل الذي اطمئن بأنه لا تسريب عليه بعد اليوم.	1
621	"#مدير #وكالة #المخابرات #المركزية #الامريكية: ""فلاديمير بوتين"" يحاول استعادة عظمة ""روسيا"" واعادة احياء ""الاتحاد السوفيتي"": #بومبيو: ادارة ""ترامب"" تدرك تماما أنه يجب علينا التصدي ل""روسيا""حيثما نجدها:"	0
622	نيالك يا بشار الأسد على هالمعارضة ...	1
623	هع وبيقولك مبارك مكانش بيتربح من وظيفته !! كان بيوزع مرتبه علي الشعب وكان عايش علي التبرعات	1
624	بس #الغريانى ممثل مفيش منه دلوقتى.. أنا شايفة ان حسن حسنى لام يبتدى يخاف على نفسه.. #مصر #الدستور #مرسى	1
625	صيغة عقد الزواج الجديدة برعاية صفوت حجازي وعنبر العقلاء! قالك زوجتك موكلتي في ولاية فخامة الرئيس محمد مرسي عيسى العياط!   #pt	1
626	المصري معرف بقوته وجبروته....  #صور #غرد_بصورة #مصر #مرسي	0
627	  صفوت: لو صرخت امرأة مسلمة «وامرساه» فسينتفض لها مرسى من قصر القبة - وإيه اللى يبسطنا إنه يتنفض؟ إلهى تلدعه عقربة تخليه ينتفض بحق ربنا	1
628	MBZ يحب يتحكم في رؤساء الدول أو من ينوبهم قام بدفع رشاوي لنجاح ترمب وايضاً السيسي واليمن ابن علي عبدالله صالح وليبيا ابن القذافي وعائله بشار ويدعمهم هذا المكشوف وآخر خطه له استغلال MBS والتحكم فيه ومعهم الرتويت هذا طموح شيطان العرب التحكم في الشرق الأوسط وتفتييت الوحدة والإسلام	0
629	#تويتر.  خلية جنين ليست الأولى ولن تكون الأخيرة والدور الاجرامي للتنسيق الأمني لن يفلح في منع المقاومة من مواجهة قرار ترامب وحماية القدس	0
630	كلام #الاخوان كله عن (الصدور) ,, أكيد علشان كنتاكي مخلص (الوراك) #هع   فى #مصر برعاية #مرسي	1
631	#عاجل: #السيسي يقيل رئيس المخابرات: فشلََ في الملف الفلسطيني وفي الإعلام #مصر #المخابرات_العامة	0
632	#الشيخه_موزا_مصدر_خرابنا الشيخة موزة بنتنا وحنا خوالها ... وبعض الكلام ماله داعي عيب ارتقو بأخلاقكم القذف حرام ... حلاوة مصر وخفة الدم (حتى بالقران  🙊)	0
633	"  بجد؟ مرسى يتمنى ل ""شهداء"" رفح التوفيق؟:-)) التوفيق ف الجنة بقى؟ أنا كده إتأكدت إن مرسى بيفهمها وهى طايرة بس لو ماطارتش مابيفهمهاش:-))"	1
634	نيالك يا بشار الأسد على هالمعارضة ...  !!! #سوريا	1
635	#قاعد_لوحدك لأ خي قاعد انا والرئيس بوتين عم نتناقش بآخر التطورات 😎😎	0
636	خشو على صفحة اوباما............حازمون احتلوها   #اوباما	1
637	ازا مبارك طلع براءة .. احتمال بشار يطلع من العشرة المبشرين بالجنة!!!	1
638	#2المصدر| السيناتور الجمهوري جيف فليك ينتقد لغة ترامب “الستالينية” لمهاجمة الصحافة	0
639	بشار بالشحن #Assad #Syria	0
640	#السيسى اللى تم اختراق أمن مكتبه وتسجيل مكالمات له أصبح مدير المخابرات العامة المصرية اختيار ممتاز يليق بمرحلة بلحة الف مبروك كان عندك أمن قومى و راح	1
641	"لو مبارك طلع إفراج النهارده ,, يبقي فعلا"" رب قوم ذهبوا الي قوم فلما ملاقاهومش خدوا تاكس ورجعوا تاني"	1
642	مرسي شخصيته ضعيفه والشاطر بينتقم من شعب مصر والمرشد كهنوت فقط فلا تنتظروا منهم خيراً لهذا الوطن #مصر	1
643	بس شوفتوا السيسى وهو بيقول . فضلت قاعد حاطط ايدى كده   ...	1
644	@OmOmaR79 والله   شرايكم بعد #اوباما يروح يسكن بالصافرية، و #هلري_كلنتون بكره تجتمع بالوزراء في دار الحكومة. #Bahrain	1
645	فرق كبير اوى فالكومنتات بتاعة البنات والولاد على صور سارة احمد سلامة البنات تكتب نايس و الولاد تكتب موزة اوى   D:	0
646	وزير المالية سرق البحث العلمى للدكتور احمد السيد النجار؟ فعلا؟ ده كده حكومة مرسى بتحمل النهب لمصر #فضيحة	1
647	أخر كلام فى موضوع الاستفتاء على مرحلتين ولا #مرسى رجع فى كلامة؟	1
648	#فجأة جامعة الدول العربية لم تجتمع من أجل القدس كما اجتمعت خلال نصف ساعة لإستدعاء الغزو للعراق وطرد سوريا من عضويتها بناءا على طلب هيلاري كلينتون!	0
649	الى بيحصل دلوقتى فى مصر من خطف جنود وقطع للكهرباء هى مؤامرة مكتملة الاركان لتعطيل مسيرة نادى الزمالك فى الدورى قادمون هههههههه	1
650	"مرسي قال ""وقعه في ركبكم""؟؟ هو مبيعرفش يمثل انه رئيس وبيقول خطاب حتى؟ ده ناظر المدرسة بيتكلم احسن منه :/"	1
651	أتمنى أن يخفف الرئيس أردوغان من خطبه اليومية. بكفي يا كبير. إعط فرصة لرئيس الأركان ورئيس الوزراء، او على الأقل للمتحدث باسم رئاسة الجمهورية #أردوغان #Erdogan #OliveBranchOperation	0
652	@DrBassemYoussef عاااااااجل #السيسي   هههههههههه السيسي هيرشح نفسه للرئاسة المصدر جريدة اليوم السابع:	0
653	#هشام_قنديل : لا تبكي علي اللبن السرسوب :D #قنديليات #قنديل #مرسي	1
654	#الشيخة_موزا_مصدر_فخرنا اللي تربي شخص زي تميم لابد تكون أحسن الأمهات..شرف وفخر العرب الشيخه موزه ربنا يطول في عمرها..بحبها في الله	0
655	الراجل معدى ع المحطه معاه صور السيسى و الشيخ الشعراوى و رايح على عساكر الجيش بيقولهم مش هتشتروا	0
656	#أخبار_عربية_و_عالمية وثائق سرية بريطانية: مبارك كان مقتنعاً بعداء “بي بي سي” لمصر كشفت وثائق سرية بريطانية عن أن الرئيس المصري الأسبق محمد حسني مبارك، كان منزعجاً للغاية من قناة “بي بي سي” البريطانية، لدرجة دفعته لرفض دعوة رسمية لزيارة لندن عام 1984.…	0
657	#شفيق يتحدث عن العنف الذي يستخدم ضد شباب الثوره في عهد مرسي حد يضربني بالقلم عايز افوق من الكابوس ده	1
658	"اعتقد أن لافتات عبيد البيادة اليوم ستكون ""فوضتك نفسي"" ثم يخرج مرسي في المساء ليقول ""وأنا قبلت"""	1
659	علي هود مبارك متخفي على هيئه جنس ثالث #علي_چباتي #الكويت #kuwait	1
660	اجمل ماده تقراها الرياضيات خاطيها 🌚قلق	1
661	صفوت حجازي فلّق ع الهوا !! هههههههههههههههه   #مرسي :D	1
662	 ، بيقول التعبان هيقرص اللى مش هينتخب #مرسى فى القبر أربع سنين، فترة الرئاسة يعنى	1
663	@nawaranegm والكتتانى الى كل شوية يفتح رجلة ويبص على السيسي بيصقف والا لأ !!	1
664	سمير الاسكندرانى   :)) @mfathypress مرسي وطنطاوي والبرادعي وشفيق معاً في كومكس واحد.. رمضان كريم	1
665	" عازر  :كلمة الرئيس السيسى فى "" حكاية وطن "" أثلجت صدور الشعب المصرى بصفة عامة والمرأة بصفة خاصة - ..."	0
666	Flash – غوتيريش يدافع عن الاتفاق النووي مع ايران بعد مطالبة ترامب بتعديله	0
667	احسنت هي جرعه مثل مليارات الصحوات التي صنعت داعش لننتظر ماذا ستصنع التعويضات	0
668	احنا جبناا #مرسي عشان نعمل عليه ثورة و انقلاب ف الرئاسة ؟ ي جدع هي ناقصة ؟ #شعب_مصر_بيهزر	1
669	#نتكلم_جد الا تلاحظ فشل كل ملفات امريكا منذ قدوم قواد العصر ترامب.اخرها الداخل الايراني	0
670	٣ مره ع التوالي الكهرباء تقطع في مصر وكل مره لا تقل عن ساعتين ؟!! #مصر	0
671	#فهد_المولد #رياضتنا_عالميه #يحيي_الشهري  احتراف لعيبتنا بالدوري الاسباني يذكرني بإحتراف الساعدي القذافي بيوفنتوس الإيطالي!!!!  العقلية القذافيه تدير رياضتنا الآن  #حقيقة #السعودية	1
672	#مرسي تصبحوا علي خير #قلت_ادب و #عدم_احترام و   بالشعب #المصري	1
673	جريدة الهيرالد تريبيون: السيسي مهددا أوباما: التزم بضبط النفس و إلا سأتوقف عن أخذ نقودك	1
674	مرسي لو شاف نفسو وهو بيخطب هينزل يوم 30 والله	1
675	@7mnyeste سمعت أن ف مصر تدفع حق شيخ و يقوم عنك قيام الليل	1
676	اوباما ورومني مناظرتهما الثانية: الليلة التي تم فيها دعس وسحق الخال اوباما #ksa #السعودية #سياسة   via @youtube	1
677	@M_albugaily: والله ياجماعة أن البلد تسير إلى المجهول .. فكيف بشخص تجنس في ٩٦ واليوم يطالب بإقصاء ذرية مبارك من رئاسة الوزراء !   !!	1
678	@SaifAlIslam_G هذا الحساب ليس ل بن القذافي العبوا غيرها يا اتباع بن زايد طبعا ما يحدث في هذا الحساب يحمل بصمات المخابرات المصرية 😂😂	0
679	#بوتين الروسي يستهدف مولدات تغذية مياه الشرب في معرة النعمان #ادلب	0
680	"الدايلي ميل” تفجر حقائق صادمة.. ترامب وافق على تعذيب الأمراء السعوديين 0 0
الرئيس السيسي "" يكلف اللواء ""عباس كامل ""بتسيير أعمال جهاز المخابرات العامة - شبكة اللواء الاخبارية"	0
681	 #النظام_الإيراني..اتفاق سري مع أوباما يعرقل فرض عقوبات #سوريا #قطر #مصر	0
682	#تقارير_دولي | معركة عفرين.. أردوغان يدخل المصيدة اقــرأ المقــال:	0
683	#مرسي: معندناش خيار تانى .., هو فيه حاجة تانى بعد الخيار..!!؟؟	1
684	@BBCArabic):  #من_إذاعتنا: مستقبل وكالة #الاونروا بعد قرار إدارة ترامب خفض...	0
685	@EmanSaeid ألله يحفظ السعوديه مصر حفره مقابر جماعيه للإخوان ومن ولاهم من الرئيس إلى عاوز يعمل مسلم كما قال بوتين للبوابين	0
686	عاجبني جداا الاخوان علي تويتر و هما بيسألوا مرسي!!بيقولوله..حضرتك ..سيادتك..فخامه الرئيس!!!مصدقين انه رئيس بجد #مرسي #الاخوان	1
687	#ارسلهالي سيساوي عتيد . القذافى مواليد 42 وحكم بلده 42 حافظ الاسد مواليد 30 وحكم 30 عبد الناصر مواليد 18 وحكم 18 السيسى مواليد 54 .. !!شوف انت #اجابتي اربع سنين وخمسين ساعة ان شاء الله 😂	1
688	يعني انتم استبعدم ابو اسماعيل عشان امه امريكانية مع ان مرسي ولاده معاهم الجنسية الامريكية.	1
689	#اتعلمت_من_يناير الدرس الأول: لا تفقد الأمل أبدا: كانت الأعوام الأخيرة في نظام حسني مبارك حالكة السواد، وتوحي لك بأنك تعيش في مدينة من الأموات من المستحيل أن تخرج منها ثورة	0
690	 الرجال : لا انا متزوج ومااخون زوجتي ، وصك التلفون بوجهها. البنت : 😳😳😳😳😳😳 انا : 😳😳😳😳😳😳 انتو : 😳😳😳😳😳😳 زوجته :😳😳😳😳😳😳  ميسي : 😳😳😳😳😳😳 كرستيانو: 😳😳😳😳😳😳 ترامب : 😳😳😳😳😳 ابو الهول : 😳😳😳😳😳😳 الاحياء : 😳😳😳😳😳😳	1
691	هههههههه وزير الداخلية فضح #الاخوان و #مرسي .. وبيقول ان تحسن الامن ده من عندنا احنا وانو اجتهاد شخصي ومايحسبش على الـ100 يوم	1
692	#فيديو .. الرئيس #ترامب يطرد كبير مراسلي الـ CNN بعد أن ألح عليه بسؤال عن عن نوعية المهاجرين الذين يفضل قدومهم للبلاد .	0
693	#بوتين منذ أسبوعين الى الآن،بينهم ٥١ طفل و٣٤ إمرأة، وإصابة ٨٨١ مدني بجروح بينهم ٢٠٨ طفل و ١٩٢ إمرأة. ولا يزال لتاريخ هذه اللحظة القصف مستمر #الغوطة_قتل_وحصار #GhoutaKillAndSiege #الخوذ_البيضاء #الدفاع_المدني	0
694	محدش شاف مؤيدين مرسى ياجدعان ..!! اصلهم كانو ناويين يقومو بثوره .. :)	1
695	#هتنتخب_السيسي_ليه من الآخر كده عشان نخرس كل الألسنة، في مصر عشان تنجح لازم يكون عندك عزيمة، ولما يبقى عندك عزيمة، ابقى اعزمني وحياة ابوك، اوعى تنسى اخوك	0
696	#البرادعى ساخرا من باسم يوسف: سأتهمك بازدراء #تويتر #مصر #يحدث #الاخوان #سلفى	0
697	"كتاب سيء جداً تبيعه مكتبة السلاسل في الكويت عن الرئيس مرسي بعنوان ""الرئيس الفهلوي "" يلي استحو ماتوووو ،،،"	1
698	"#المصدر|""السيسي"" يشهد توقيع اتفاقيتين مع إثيوبيا في مجال الصناعة والتشاور السياسي (صور)"	0
699	احقاقا للحق الناس جاعت بعد ماكانت شبه شبعانة، وهتموت من العطش قريب بعد ماكانت لاقية شوية ميا تشربها، فاضل الهوا اللي بنتنفسه	0
700	@HuffPostArabi):  انتقام ترامب.. الرئيس الأميركي أيَّد بن سلمان في تعذيب الأمراء ووعده...	0
701	#كيم_جونغ_أون لماذا لم يحظى ملف انتهاكات حقوق الانسان فى #كوريا_الشمالية باهتمام امريكا كما نظيره الشرق أوسطى	0
702	 قالوا لنا سنستبدل معسكرات القذافي إلي حدائق للأطفال , فحولوها إلي سجون للإجرام.  قالوا لنا أن أقل دخل للمواطن سيصبح 4000 دينار , فقطعوا عنا السيوله وقتلونا أمام المصارف.  قالوا لنا أن لكل مواطن ليبي حق في النفط , فأحرقوه.  قالوا لنا أن ليبيا ستصبح جنه , فأغرقوها في الظلام	0
703	#مصر خلاص ماتلموش النخب والمفكرين والعلماء والمشاهير إذا اصبحو منافقين ومطبلين للمجرمين لأنكم يا شعب تخليتو عن إرادتكم وكان ضحيتكم الاولى مرسي واليوم الضحية #سامي_عنان يعني اللي يضحي عشانكم يتعذب ويتهان وانتم تتفرجو طب خلاص خليكم كلكم سيسيه  #مينفعش_تترشح_عشان	0
704	@Hazem_Azim بس تعرفوا مرسي نجح في انه يحسن صورة مبارك بشكل مبارك نفسه ماكانش يحلم بيه .. حقيقة كتير من الناس شايفاها وحاساها !!!	1
705	دماوءنا تسيل والعالم يتفرج بكل برودت أعصاب وآخر شي بيطلع #الحق علينا   #مصر #مرسي #لبنان #سوريا #قرف #نضف_يا_مرسي #إسلام_مسعود	0
706	  من دق الباب ياه الجواب .. كنتو تحيكون المؤامرات ضدنا واليوم نحن نرد عليكم .. مب من خلف الظهر ف الوجه امامكم وخذ الصوره هاي بروزها وسلم على ساركوزي	1
707	  .. السيسي يرسل طائرات الآباتشي لإرهاب الناس فيظنوها جاءت لتصويرهم ويلوحون لها .... شعب نسى طعم الخوف !...	0
708	النائب فيصل الكندري يكشف في مؤتمر صحفي عن إجراء عمليات قسطرة لمرضى في مستشفى مبارك بدعامات منتهية الصلاحية ومزورة   !!	0
709	… كومبارس قناة الخنزيره #فضيحه   #اخوان #خرفان #مرسى #المرشد #كلب #مصر #يوسف_الحسينى #محمود_سعد #قطر يهود العرب	1
710	بالامس القريب كانوا يولولون ان سينا اصبحت فلسطينيه وهاجموا مرسي واليوم يهاجموا مرسي لفتح الحدود	1
711	٢٢.٠١.٢٠١٨ ١٥:٠٢: أردوغان: لا نحتاج إلى إذن أو ترخيص من أحد حتى نستمر في عملية عفرين وكالة الأنباء الدولية روسيا سيغودنيا كافة الحقوق محفوظة © 2015	0
712	#امريكا تتلاعب بة كيفما ارادت وتشعل الازمات من حولة بعد سقوطة رسميا في معسكر #بوتين وهذا سيقود #تركيا الي #المجهول ان لم يسارع الشعب التركي باختيار قيادة جديدة بعيدة عن تنظيم الاخوان السري الارهابي #تركيا #انقرة #اسطنبول	0
713	#ترامب لم يتخل عن هدف تحسين العلاقات مع #موسكو - #سبوتنيك	0
714	@raniabed @mojahed90 يعني اللي في السجون ممكن يعترضوا على الإفراج عنهم في عيد ثورة يوليو ، ويطلعوا يفجروا مرسي :)	1
715	… قناة الفراعين: الرجلان اللذان أنقذا مصر من ثورة 25 يناير، السيسي وتوفيق عكاشه #حشيش”	0
716	من أجل سوريا عشقت الهوى العن ابو بشار النعجة الكلب الحقير #14feb #bahrain #GCC #عبدالحميد_دشتي #حملة_بنيدالقار #kuwait #البحرين	1
717	احتراف سالم ويحيى وفهد مثل احتراف الساعدي القذافي في سمبدوريا #احتراف_اعرج	0
718	@Noura_anwar007 أصلى كلام عمو #مرسى بيخدش حيائى..   :D	1
719	#صور وقفة نسائية نظمتها لجنة القوى الوطنية والإسلامية شرق غزة نصرة للقدس ورفضا لقرار ترامب في ميدان فلسطين...	0
720	@naguib_elmasry: الحج #مرسي ابو دقن بكل حرسه خايف يروح رفح من الأسلامين وعايز #المسيحيين اللي #رفح مايخفوش ويقعدوا هناك  	1
721	صفوت حجازي لشفيق : إذا منت تريد الرئاسة تعالي ميدان النحرير .. طب متجيب مرسى انت و تيجي المنصة يا دكر	1
722	 الحكم ببراءة ستة من كبار قيادات الداخلية المتهمين بقتل المتظاهرين #bahrain #Egypt #Thrir #Saudi   #محاكمة_مبارك	0
723	#إردوغان: سقوط صاروخ على إقليم خطاي التركي الحدودي والمهاجمون سيدفعون الثمن	0
724	#PapyrusJournal: بعد لقاء منفرد.. « #السيسي » يؤكد التزام #مصر بالتعاون مع #إثيوبيا بما يحقق مصلحة البلدين	0
725	مغامرات مرسى فى البرازيل- من صفحة ع الفيسبوك ههههههههههههههههههههه   #مرسى	1
726	اخترقت طائرة صهيونيه الحدود المصرية وقامت بإستهداف عدة أهداف !! #مصر #مهزلة	0
727	الكوميديا السوداء .. حصرياً فى مصر ! قرار إلغاء حل البرلمان قرار ثورى أما أسرى الحرية فتشكل لهم لجنة #عبث و	1
728	ايه رأيك ف السيسي	0
729	#يناير_حلم_ومكملينه ليست حياتي عندي أغلى من شهداء الثورة الأبرار وقد استقت عزمي من عزم الشباب المبدع في كل ميادين الثورة وجامعاتها ، ولم ولا ولن أنسى أبنائي من المجندين الشهداء الذين يطالهم غدر الغادرين بعد أن أحال الانقلاب الوطن إلى بحور جراح أعلم أن الثورة طبيبهاوأن	0
730	:( اجل شكلي بروح كوريا اسوي عملية تجميل وارجع لكم السعودية	0
731	#داعش بتفخيخ المدينة بشتى الانواع وبفنيات وطرق مختلفة ولم يكمل ازالة الغام في المدينة . . علماً ان هندسة اللواء الثلاثون لم يقصروا في اداء واجبهم تجاه الاهالي .	0
732	#الأهرام مرسي رفض الأجابة عن أسئلة النيابة بشأن رصد مكالمته مع...	0
733	"وزير الإعلام السوري يدعو #أردوغان للتنحي حال ""عجزه عن اتباع وسائل غير عنيفة إزاء المظاهرات #ملعوبة #هع"	1
734	هتاف النوشتاء الجديد مش هنخاف مش هنخاف .. عايزين ميه في الشطاف #حقيقة   #مصر	1
735	#بوتين أحرقت وجه وجسد الطفل مهند في سراقب بريف ادلب اليوم . #RussianTerrorism	0
736	#عباس_كامل طلعيلي الأفارول الكاكي يازينب ليه ياعباس ،خير رايح المخابرات يازينب	0
737	@D_thediva هههههههه انا نفسي مرسي يخطب كل يوم و هستحملة علشان أشوفك كدا	1
738	متصلة شيعية تحرج معمم شيعي بسبب زواج المتعة #البحرين #السعودية #ايران #العراق #مصر #لبنان #حقيقة_الشيعة	0
739	#هدخل_موسوعه_جينيس_في الاعتماد على ربنا في ادق تفاصيل حياتي، عمره ماخذلني في مرة قصدته فيها في شدتي، بالرغم من تقصيري معه في فرحي، الحمد لله حمدا كثيرا مباركا كما يليق بجلال وجهك وعظيم سلطانك، فنعمك عليا لاتعد ولاتحصى، حقا انا في زحام من النعم	0
740	#مع_اخضر_اليد_لمونديال_2019 .. #رياضتنا_عالمية .. ••رغم تآهله الرسمي لنهائيات كآس العالم للمرة التاسعة منتخبنا لكرة اليد يواصل تآلقه و يكمل روعته و يكسب منتخب كوريا الجنوبية الدولة المستضيفة للتصفيات القارية 23/26 و يتصدر مجموعته بدون خسارة.. ••مبروووووك للرجال الآبطال.	0
741	 #مصر بلاد باهية و دولة عظمى أما إلي يترشح للرئاسة مع السيسي يحشيوه في الحبس 😑 !! #كيم_جونغ_أون_العرب #ثورة	1
742	اتذكر ولد القذافي دفع فلوس عشان نادي إيطالي يحطة في الفريق ودفع ملايين وفِي الاخر مالعبوه ولا احتياطي قالوا له تبي تجيب الكور طيب	0
743	انا اللي خلاني انزل يوم 30 سبب طلع نافوخي ان الناس كانت بتقولي ان محمد مرسي رمز الاسلام وان بسقوطه هيسق الاسلام ناس	1
744	نظام الحكم يجب ان لاتسهل اطاحته حتى لايكون الحال كما هو عليه في مصر ..#نظام حكم على مزاج الشعب	1
745	@Amir_El_Sherif عاااااجل #السيسي   هههههههههه السيسي هيرشح نفسه للرئاسة المصدر جريدة اليوم السابع:	0
746	#طلايع_الجيش حيرتنا يا اسلام ، حيرتنا يامحمد يا اشرف، المعلق مش عارف مين بيلعب ومين احتياطي، دا غلب وربنا	1
747	تجمع الفرق الصوفية تدعو الشعب المصري إلى الاستجابة لدعوة السيسي.. ياله من شيء مضحك..ولكنه ضحك كالبكاء..!	1
748	جامدة جدا: عائلة الرئيس #مبارك تزوره فى ذكرى تحرير سيناء. مين ابن اللعيبة اللى اقترحها و سيحها فى الاعلام.	1
749	ليه يا #مرسى متعزفش نشيد السلام الوطنى فى الاستاد؟..مرسى:يعنى ايه سلام..يعنى ايه وطن؟!...	1
750	#سامي_عنان المسرحية الهزلية اللي بنعيشها بقت سخيفة جدا تصرف صريح و مباشر من السيسي و الجيش مفاده ان مصر بتاعتهم بس اتخيل نهاية السيسي كفرعون أو هتلر او القذافي او احتمال كنهاية علي عبد الله صالح	0
751	ممكن اه نغير نظام بشار كله لكن نغير علم سوريا ليه هو بشار صاحب علم سوريا	1
752	هههههههههههههههه شعب فقري والله #مرسي #ألش_رخيص	1
753	#أردوغان: استطعنا تطهير جرابلس والراعي والباب من التنظيمات الإرهابية وأن نؤوي النازحين السوريين هناك، و نريد أن تصبح عفرين آمنة كجرابلس وأن يعود السوريون إلى أراضيهم	0
754	#مرسى الغبى ده بيخلق من #القضاء #جبهة تنيه ضدو وبيعمل من #شفيق زعيم حاجه	1
755	تخيلو صورة مرسى فى البطاقة عاملة ازاى	1
756	#نقل_العوده_للمستشفي حركات حسني مبارك 😁	1
757	@YouTube  مش بعيد على بوتين والكي جي بي ومحمد صلاح ان مصر وروسيا يلعبوا على نهائي كأس العالم 😂	0
758	صيغة عقد الزواج الجديدة برعاية صفوت حجازي في رابعه بارك ! قالك زوجتك موكلتي في ولاية فخامة الرئيس محمد مرسي عيسى العياط !	1
759	المضحك انهم متخيلين ان #مرسى حيرجع و كمان حيبقى زعيم الامه العربية :)	1
760	سامي عنان فضلاً عن تااكل الدولة المصرية فى التعامل مع ملفات الأرض والمياه وإدارة موارد الثروة القومية وعلى رأسها المورد البشرى وما حدث كل ذلك إلا نتيجة سياسات خاطئة  مش هقول على إسمك يا بلحة :)	1
761	توفيق عكاشة سبب الحرب فى سوريا غيرة الشيخة موزة من ممثلة سورية! ههههههههههههه	1
762	يا مصطفى بكري.. إن كان هذا رأيك بـ مبارك وبـ عمر سليمان وهذا النظام السابق.. إذن لماذا خرج الشعب بـ ثورة ٢٥ يناير؟   #مصر	0
763	السيسي هو رئيس عدلي منصور وعدلي منصور هو رئيس الببلاوي والببلاوي رئيس السيسي	1
764	 واشنطن: كيم جونغ أون لن يستريح قبل تحقيق هدفه	0
765	@ahmed__saeed هو #السيسي ممكن يستعين بهيفاء الايام اللي جايه هتلاله التحرير جدا	1
766	بيقولك اخوانى وافتخر !! ههههههههههه ... تكبيييييييير ;) #مصر #مرسى #اخوان   #خرفان #رصد #قنديل #قطونيل #Egypt #RT	1
767	  طب وبالنوسبة لشفيق باشا اللى مبارك ذات نفسه عينه رئيس وزراء؟ شغال؟بس الل تقول عليه اللجنة يمشى علينا وع اللى خلفونا وع اللى خلفناهم:(	1
768	كلاوس ايبروين لمن لايعرفة مسئول حكومي هاييتي سابق كان سيدلي بشهادتة الاسبوع القادم عن اختلاس موسسة هيلاري تبرعات هايتي لقي مصرعة في ميامي	0
769	@AhmedHakes):  شوفت إنجازات #السيسي؟ = لا ما شوفتهاش _ دي عاملة زي الشيطان ما بيشوفهاش...	1
770	#فوتو7 | السيسى ورئيس وزراء إثيوبيا: النيل مصدر للتنمية وليس الصراع	0
771	 بصراحة ساركوزي وايد يمدح فيها ، بعد المقاطعة ابحجز موزة ليلتين  😁 😂	1
772	400 ألف فرنسي يطالبون بوتين بتسديد ديون القيصر!	0
773	أنا واكلة كرومب و ممكن أبهدلكوا D: #الرئيس #السيسي #قنديل #شعب_فاجر   #سياسة #مصر #هلس	1
774	#كيم_جونغ_أون ناس ما تجي اله بالتهديد	0
775	سلوى المطيري تقول عندها جيش من الجن وراح تستعمله فقتل بشار الأسد #لول #سلوى_المطيري #جن #بشار_الأسد #سوريا	1
776	عيد وطني مبارك وكل عام وأنتم بخير	0
777	#السيسى الآن سوى نظام كوريا الشمالية وحاكمها المخبول.	1
778	#مرسى ﺳﻠﻄﺎﺗﺔ ﻣﻄﻠﻘﺔ ﻭﻻ ﻳﺠﻮﺯ ﺍﻻﻋﺘﺮﺍﺽ ﻋﻠﻴﻬﺎ ﻣﺶ ﻣﻤﻜﻦ ﻛﺪﻩ ﻳﺴﺤﺐ ﺑﻄﻮﻟﺔ ﺍﻓﺮﻳﻘﻴﺎ ﻣﻦ ﺍﻻﻫﻠﻰ ﻭﻳﺪﻳﻬﺎ ﻟﻠﺰﻣﺎﻟﻚ   #مصر	1
779	أجمل حاجة إن انت فاكر إن كلامك عميق وإنك فاهم كل حاجة، خليك كده عايش في العالم الافتراضي بتاعك ونصيحة أوعى تفتكر إن اللي يؤيد السيسي فاكره ملاك وألا قديس دا حكم وسياسة يعني مطلوب ذكاء ودهاء وشدة ولين وقسوة وحاجات كتيره تفرضها الظروف والأوضاع.	0
780	اتق الله يارجل هل دين الله يدعوا للارهاب داعش وغيرها خرجت من مناهج فقهيه باسم الاسلام وهو منها برئ ولانه سيبقى كالشمس فهاهي الشمس تشرق في مهبط الوحي من جديد بدين الله الحق	0
781	على راى المثل : الاخوانى يلهيك واللى فيه يجيبو فيك .. ;) #اخوان #محمد_مرسى #النهضة #مصر #بديع   #سيناء #ارهاب #الجهاد #المتأسلمين #رصد	1
782	#مرسي..ونسيوا عزومة الغدا اللي عملتها لما فاز في الانتخابات الرئاسية..آه يا عالم يا فقر!! #مصر   #عبث	1
783	#سوريا والمجلس الديمقراطي السوري في واشنطن:  - #بوتين و #أردوغان اتفقتا على تسليم #عفرين لـ #الأسد  - سحب #روسيا جنودها من نقطة مراقبة خفض التوتر على الحدود التركية يعكس توصلها لاتفاق مع #تركيا  سبق أن رفضنا طلب روسيا تسليم عفرين للأسد مقابل حمايته لنا	0
784	 RT @AmalQ001: #خطاب_مرسي #مصر #التحرير   ◅ بداء المصري يهايط ههههههههههههههههههههههههههههههههه	0
785	#انتي_اخرسي بديت احب الكواريه وهذا عشقي 😍😍😍 كيم جونغ أون ياخي مجنون 😬😂😂😂	0
786	Saad Shoman اتصلت بك وبعت لك رسائل قد اللي حسني مبارك بعتها لصدام حسين في حرب الخليج هههه ابعت حد ياخد الفراخ	0
787	#مرسي يغني بالحب إتجمعنا .. إية الجو دة!!   #Morsi	1
788	#Aljazeera المصري ضيف الإتجاه المعاكس..عندما شاهدتُ دفاعه عن بشار ظننته أنه رضع من صدر أم بشار!! الحمار أعقل منه!!	1
789	#سؤال_محيرني لماذا امريكا واسرائيل وثلاثة دول اخرى تملك اسلحة نووية ولما ايران او كوريا تريد ان تملك اسلحة نووية يكون عليها عقوبات...!	1
790	"مخرج الأفلام ""الإباحية"" خالد يوسف يشارك في لجنة كتابة الدستور المصري .... #مصر #مرسي"	1
791	، في مصر صج والله يعني مافي في البحرين مصاروه يكفون 😂	0
792	ﻷ بس مرسي ده ماجالناش رئيس زيه .. ده عارف مين بيقول ايه و إزاي علشان إيه !! #تبا	1
